date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:00:25	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.ddf.delayed	(from https://matplotlib.org/stable/plot_types/arrays/imshow.html)
02:00:26	976/976	---M--	200	added ('OK')	image/png	etag:%22d83iulkzw4cmvl%22	https://matplotlib.org/stable/_images/sphx_glr_imshow_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_imshow_001.png	(from https://matplotlib.org/stable/plot_types/arrays/imshow.html)
02:00:27	1203/1203	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iuk8fv8cvxf%22	https://matplotlib.org/stable/_downloads/086e6bc8625886d5d0f79235622991ac/imshow.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/086e6bc8625886d5d0f79235622991ac/imshow.ipynb	(from https://matplotlib.org/stable/plot_types/arrays/imshow.html)
02:00:27	427/427	---M--	200	added ('OK')	text/x-python	etag:%22d83iukex96jpbv%22	https://matplotlib.org/stable/_downloads/553b241dfadd69049f1cb8b009914d00/imshow.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/553b241dfadd69049f1cb8b009914d00/imshow.py	(from https://matplotlib.org/stable/plot_types/arrays/imshow.html)
02:00:28	1846/1846	---M--	200	added ('OK')	application/zip	etag:%22d83iukssrxch1fa%22	https://matplotlib.org/stable/_downloads/ed16aaa233997a936431a9ed7605565f/imshow.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/ed16aaa233997a936431a9ed7605565f/imshow.zip	(from https://matplotlib.org/stable/plot_types/arrays/imshow.html)
02:00:28	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.de4.delayed	(from https://matplotlib.org/stable/plot_types/arrays/pcolormesh.html)
02:00:28	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.de5.delayed	(from https://matplotlib.org/stable/plot_types/arrays/pcolormesh.html)
02:00:29	2487/2487	---M--	200	added ('OK')	image/png	etag:%22d83iulrntu8221s%22	https://matplotlib.org/stable/_images/sphx_glr_pcolormesh_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_pcolormesh_001.png	(from https://matplotlib.org/stable/plot_types/arrays/pcolormesh.html)
02:00:29	1438/1438	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukq7auy613y%22	https://matplotlib.org/stable/_downloads/c07bbba0debb4426b16bbff949f2dc48/pcolormesh.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/c07bbba0debb4426b16bbff949f2dc48/pcolormesh.ipynb	(from https://matplotlib.org/stable/plot_types/arrays/pcolormesh.html)
02:00:30	680/680	---M--	200	added ('OK')	text/x-python	etag:%22d83iukmufulmiw%22	https://matplotlib.org/stable/_downloads/9bb146524d4291857179a30031ea856a/pcolormesh.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/9bb146524d4291857179a30031ea856a/pcolormesh.py	(from https://matplotlib.org/stable/plot_types/arrays/pcolormesh.html)
02:00:30	2350/2350	---M--	200	added ('OK')	application/zip	etag:%22d83iukm77xwi1ta%22	https://matplotlib.org/stable/_downloads/8aa8450abdbf20af2fb0ee68e23b0c63/pcolormesh.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/8aa8450abdbf20af2fb0ee68e23b0c63/pcolormesh.zip	(from https://matplotlib.org/stable/plot_types/arrays/pcolormesh.html)
02:00:31	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.dea.delayed	(from https://matplotlib.org/stable/plot_types/arrays/contour.html)
02:00:31	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.deb.delayed	(from https://matplotlib.org/stable/plot_types/arrays/contour.html)
02:00:31	9929/9929	---M--	200	added ('OK')	image/png	etag:%22d83iulawpnp4867%22	https://matplotlib.org/stable/_images/sphx_glr_contour_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_contour_001.png	(from https://matplotlib.org/stable/plot_types/arrays/contour.html)
02:00:32	1230/1230	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukcr9dy5y6%22	https://matplotlib.org/stable/_downloads/3fc9f66200e91de8e6aa70dc4aa334cb/contour.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/3fc9f66200e91de8e6aa70dc4aa334cb/contour.ipynb	(from https://matplotlib.org/stable/plot_types/arrays/contour.html)
02:00:32	466/466	---M--	200	added ('OK')	text/x-python	etag:%22d83iuktoxc5pcy%22	https://matplotlib.org/stable/_downloads/fc365a6fd57d6221728f200939a16a56/contour.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/fc365a6fd57d6221728f200939a16a56/contour.py	(from https://matplotlib.org/stable/plot_types/arrays/contour.html)
02:00:33	1916/1916	---M--	200	added ('OK')	application/zip	etag:%22d83iukmm3s3e1h8%22	https://matplotlib.org/stable/_downloads/9823f3a108e8bc17a6b08f8248712414/contour.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/9823f3a108e8bc17a6b08f8248712414/contour.zip	(from https://matplotlib.org/stable/plot_types/arrays/contour.html)
02:00:33	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.df0.delayed	(from https://matplotlib.org/stable/plot_types/arrays/contourf.html)
02:00:33	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.df1.delayed	(from https://matplotlib.org/stable/plot_types/arrays/contourf.html)
02:00:34	1077/1077	---M--	200	added ('OK')	image/png	etag:%22d83iulbfrj54zd%22	https://matplotlib.org/stable/_images/sphx_glr_contourf_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_contourf_001.png	(from https://matplotlib.org/stable/plot_types/arrays/contourf.html)
02:00:35	1231/1231	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukmbdz5ny7%22	https://matplotlib.org/stable/_downloads/8d57aae9d22353bda3cdaff9a6c97986/contourf.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/8d57aae9d22353bda3cdaff9a6c97986/contourf.ipynb	(from https://matplotlib.org/stable/plot_types/arrays/contourf.html)
02:00:35	469/469	---M--	200	added ('OK')	text/x-python	etag:%22d83iuks1dze8d1%22	https://matplotlib.org/stable/_downloads/df733f9bc8fdc992fa8ea76034ce706a/contourf.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/df733f9bc8fdc992fa8ea76034ce706a/contourf.py	(from https://matplotlib.org/stable/plot_types/arrays/contourf.html)
02:00:35	1924/1924	---M--	200	added ('OK')	application/zip	etag:%22d83iukqg8d2a1hg%22	https://matplotlib.org/stable/_downloads/c3a33ab4a3ff9d6f680f8b0487fa7a60/contourf.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/c3a33ab4a3ff9d6f680f8b0487fa7a60/contourf.zip	(from https://matplotlib.org/stable/plot_types/arrays/contourf.html)
02:00:36	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.df6.delayed	(from https://matplotlib.org/stable/plot_types/arrays/barbs.html)
02:00:36	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.df7.delayed	(from https://matplotlib.org/stable/plot_types/arrays/barbs.html)
02:00:36	4081/4081	---M--	200	added ('OK')	image/png	etag:%22d83iul5rjtq43fw%22	https://matplotlib.org/stable/_images/sphx_glr_barbs_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_barbs_001.png	(from https://matplotlib.org/stable/plot_types/arrays/barbs.html)
02:00:37	1640/1640	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukpqmpxo19k%22	https://matplotlib.org/stable/_downloads/b6f78f97f7fbec71abb3c6aefc1d4c7d/barbs.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/b6f78f97f7fbec71abb3c6aefc1d4c7d/barbs.ipynb	(from https://matplotlib.org/stable/plot_types/arrays/barbs.html)
02:00:37	868/868	---M--	200	added ('OK')	text/x-python	etag:%22d83iukcw0ut5o4%22	https://matplotlib.org/stable/_downloads/417acbb12d2b6a185f7af1ca9b76b6ff/barbs.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/417acbb12d2b6a185f7af1ca9b76b6ff/barbs.py	(from https://matplotlib.org/stable/plot_types/arrays/barbs.html)
02:00:38	2720/2720	---M--	200	added ('OK')	application/zip	etag:%22d83iukpzk81s23k%22	https://matplotlib.org/stable/_downloads/bd94b7dc54ad2bd65502788388582524/barbs.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/bd94b7dc54ad2bd65502788388582524/barbs.zip	(from https://matplotlib.org/stable/plot_types/arrays/barbs.html)
02:00:38	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.dfc.delayed	(from https://matplotlib.org/stable/plot_types/arrays/quiver.html)
02:00:38	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.dfd.delayed	(from https://matplotlib.org/stable/plot_types/arrays/quiver.html)
02:00:39	4116/4116	---M--	200	added ('OK')	image/png	etag:%22d83iulumefzm3hf%22	https://matplotlib.org/stable/_images/sphx_glr_quiver_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_quiver_001.png	(from https://matplotlib.org/stable/plot_types/arrays/quiver.html)
02:00:40	1273/1273	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukbke676zd%22	https://matplotlib.org/stable/_downloads/27efbe0ba3d7a6ab8f824add7e7bc774/quiver.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/27efbe0ba3d7a6ab8f824add7e7bc774/quiver.ipynb	(from https://matplotlib.org/stable/plot_types/arrays/quiver.html)
02:00:40	506/506	---M--	200	added ('OK')	text/x-python	etag:%22d83iukpydcu1e2%22	https://matplotlib.org/stable/_downloads/bbc514f3a1016c7b7672428cb8502dbf/quiver.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/bbc514f3a1016c7b7672428cb8502dbf/quiver.py	(from https://matplotlib.org/stable/plot_types/arrays/quiver.html)
02:00:41	1995/1995	---M--	200	added ('OK')	application/zip	etag:%22d83iuklk017f1jf%22	https://matplotlib.org/stable/_downloads/870cc757a73b3a05d4e54928b0d06465/quiver.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/870cc757a73b3a05d4e54928b0d06465/quiver.zip	(from https://matplotlib.org/stable/plot_types/arrays/quiver.html)
02:00:41	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e02.delayed	(from https://matplotlib.org/stable/plot_types/arrays/streamplot.html)
02:00:41	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e03.delayed	(from https://matplotlib.org/stable/plot_types/arrays/streamplot.html)
02:00:42	26649/26649	---M--	200	added ('OK')	image/png	etag:%22d83iulymhd19n7s%22	https://matplotlib.org/stable/_images/sphx_glr_streamplot_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_streamplot_001.png	(from https://matplotlib.org/stable/plot_types/arrays/streamplot.html)
02:00:43	1335/1335	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukrmi57d113%22	https://matplotlib.org/stable/_downloads/d5495da7bfff8a67e9727dec9dd93ded/streamplot.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/d5495da7bfff8a67e9727dec9dd93ded/streamplot.ipynb	(from https://matplotlib.org/stable/plot_types/arrays/streamplot.html)
02:00:43	581/581	---M--	200	added ('OK')	text/x-python	etag:%22d83iuknb3zm4g5%22	https://matplotlib.org/stable/_downloads/a00878546a57593e801c23b20668d112/streamplot.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/a00878546a57593e801c23b20668d112/streamplot.py	(from https://matplotlib.org/stable/plot_types/arrays/streamplot.html)
02:00:43	2148/2148	---M--	200	added ('OK')	application/zip	etag:%22d83iukc2um1a1no%22	https://matplotlib.org/stable/_downloads/35ebfac96679a1b3a26c0d0d2645d776/streamplot.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/35ebfac96679a1b3a26c0d0d2645d776/streamplot.zip	(from https://matplotlib.org/stable/plot_types/arrays/streamplot.html)
02:00:44	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e08.delayed	(from https://matplotlib.org/stable/plot_types/unstructured/index.html)
02:00:44	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e09.delayed	(from https://matplotlib.org/stable/plot_types/unstructured/index.html)
02:00:44	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e0a.delayed	(from https://matplotlib.org/stable/plot_types/unstructured/tricontour.html)
02:00:44	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e0b.delayed	(from https://matplotlib.org/stable/plot_types/unstructured/tricontour.html)
02:00:44	12360/12360	---M--	200	added ('OK')	image/png	etag:%22d83ium5gdezga48%22	https://matplotlib.org/stable/_images/sphx_glr_tricontour_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_tricontour_001.png	(from https://matplotlib.org/stable/plot_types/unstructured/tricontour.html)
02:00:45	1382/1382	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukpyysfx12e%22	https://matplotlib.org/stable/_downloads/bc15cb912cd995fdd1a278ab73fd7f87/tricontour.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/bc15cb912cd995fdd1a278ab73fd7f87/tricontour.ipynb	(from https://matplotlib.org/stable/plot_types/unstructured/tricontour.html)
02:00:45	619/619	---M--	200	added ('OK')	text/x-python	etag:%22d83iukmhcb8eh7%22	https://matplotlib.org/stable/_downloads/940df964c05c80d436d3c80ab81a4fec/tricontour.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/940df964c05c80d436d3c80ab81a4fec/tricontour.py	(from https://matplotlib.org/stable/plot_types/unstructured/tricontour.html)
02:00:45	2233/2233	---M--	200	added ('OK')	application/zip	etag:%22d83iukq05nno1q1%22	https://matplotlib.org/stable/_downloads/bdf1820cd937fd601e353f37118b0d9c/tricontour.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/bdf1820cd937fd601e353f37118b0d9c/tricontour.zip	(from https://matplotlib.org/stable/plot_types/unstructured/tricontour.html)
02:00:46	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e10.delayed	(from https://matplotlib.org/stable/plot_types/unstructured/tricontourf.html)
02:00:46	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e11.delayed	(from https://matplotlib.org/stable/plot_types/unstructured/tricontourf.html)
02:00:46	3970/3970	---M--	200	added ('OK')	image/png	etag:%22d83ium646raf3go%22	https://matplotlib.org/stable/_images/sphx_glr_tricontourf_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_tricontourf_001.png	(from https://matplotlib.org/stable/plot_types/unstructured/tricontourf.html)
02:00:46	1382/1382	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iuk8aibw012e%22	https://matplotlib.org/stable/_downloads/06d8568c9c6f02bf1c64744e15c4a416/tricontourf.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/06d8568c9c6f02bf1c64744e15c4a416/tricontourf.ipynb	(from https://matplotlib.org/stable/plot_types/unstructured/tricontourf.html)
02:00:47	621/621	---M--	200	added ('OK')	text/x-python	etag:%22d83iuksabhidh9%22	https://matplotlib.org/stable/_downloads/e41d1680a93a490689990af0797a91bd/tricontourf.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/e41d1680a93a490689990af0797a91bd/tricontourf.py	(from https://matplotlib.org/stable/plot_types/unstructured/tricontourf.html)
02:00:48	2239/2239	---M--	200	added ('OK')	application/zip	etag:%22d83iukeox41g1q7%22	https://matplotlib.org/stable/_downloads/523aaf766630dad5e0af80f4cfffce7f/tricontourf.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/523aaf766630dad5e0af80f4cfffce7f/tricontourf.zip	(from https://matplotlib.org/stable/plot_types/unstructured/tricontourf.html)
02:00:48	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e16.delayed	(from https://matplotlib.org/stable/plot_types/unstructured/tripcolor.html)
02:00:48	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e17.delayed	(from https://matplotlib.org/stable/plot_types/unstructured/tripcolor.html)
02:00:49	12276/12276	---M--	200	added ('OK')	image/png	etag:%22d83ium67rcxoab6%22	https://matplotlib.org/stable/_images/sphx_glr_tripcolor_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_tripcolor_001.png	(from https://matplotlib.org/stable/plot_types/unstructured/tripcolor.html)
02:00:49	1323/1323	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukle1p4o10r%22	https://matplotlib.org/stable/_downloads/819e2f1e607e1c86291ce273efb8c565/tripcolor.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/819e2f1e607e1c86291ce273efb8c565/tripcolor.ipynb	(from https://matplotlib.org/stable/plot_types/unstructured/tripcolor.html)
02:00:50	559/559	---M--	200	added ('OK')	text/x-python	etag:%22d83iukcwmaf0fj%22	https://matplotlib.org/stable/_downloads/4201830e67f8c228b56f01ff0fdd82a4/tripcolor.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/4201830e67f8c228b56f01ff0fdd82a4/tripcolor.py	(from https://matplotlib.org/stable/plot_types/unstructured/tripcolor.html)
02:00:51	2110/2110	---M--	200	added ('OK')	application/zip	etag:%22d83iukchqg851mm%22	https://matplotlib.org/stable/_downloads/3b6617efe902502d83be9023b7f4ec97/tripcolor.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/3b6617efe902502d83be9023b7f4ec97/tripcolor.zip	(from https://matplotlib.org/stable/plot_types/unstructured/tripcolor.html)
02:00:51	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e1c.delayed	(from https://matplotlib.org/stable/plot_types/unstructured/triplot.html)
02:00:51	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e1d.delayed	(from https://matplotlib.org/stable/plot_types/unstructured/triplot.html)
02:00:52	28610/28610	---M--	200	added ('OK')	image/png	etag:%22d83ium6eb4mbosj%22	https://matplotlib.org/stable/_images/sphx_glr_triplot_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_triplot_001.png	(from https://matplotlib.org/stable/plot_types/unstructured/triplot.html)
02:00:52	1263/1263	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukqvpmv1z3%22	https://matplotlib.org/stable/_downloads/ca2a498beb12619961d43a7ba14a3ed1/triplot.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/ca2a498beb12619961d43a7ba14a3ed1/triplot.ipynb	(from https://matplotlib.org/stable/plot_types/unstructured/triplot.html)
02:00:52	490/490	---M--	200	added ('OK')	text/x-python	etag:%22d83iukfcqgcgdm%22	https://matplotlib.org/stable/_downloads/569f6d2696dbae812695e6d633b45b03/triplot.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/569f6d2696dbae812695e6d633b45b03/triplot.py	(from https://matplotlib.org/stable/plot_types/unstructured/triplot.html)
02:00:53	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e22.delayed	(from https://matplotlib.org/stable/plot_types/3D/index.html)
02:00:53	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e23.delayed	(from https://matplotlib.org/stable/plot_types/3D/index.html)
02:00:53	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e24.delayed	(from https://matplotlib.org/stable/plot_types/3D/bar3d_simple.html)
02:00:53	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e25.delayed	(from https://matplotlib.org/stable/plot_types/3D/bar3d_simple.html)
02:00:53	1973/1973	---M--	200	added ('OK')	application/zip	etag:%22d83iukl9vnvj1it%22	https://matplotlib.org/stable/_downloads/7e879d7f6ffa630b6bf1b6dca964f733/triplot.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/7e879d7f6ffa630b6bf1b6dca964f733/triplot.zip	(from https://matplotlib.org/stable/plot_types/unstructured/triplot.html)
02:00:53	13132/13132	---M--	200	added ('OK')	image/png	etag:%22d83iul5fn5knas7%22	https://matplotlib.org/stable/_images/sphx_glr_bar3d_simple_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_bar3d_simple_001.png	(from https://matplotlib.org/stable/plot_types/3D/bar3d_simple.html)
02:00:54	1282/1282	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iuk9ikeuqzm%22	https://matplotlib.org/stable/_downloads/105325b5bfeb925dc4c29468ae7f7a82/bar3d_simple.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/105325b5bfeb925dc4c29468ae7f7a82/bar3d_simple.ipynb	(from https://matplotlib.org/stable/plot_types/3D/bar3d_simple.html)
02:00:54	529/529	---M--	200	added ('OK')	text/x-python	etag:%22d83iuki8bw2mep%22	https://matplotlib.org/stable/_downloads/6dd574408d4e7ff99ff70d35985fd265/bar3d_simple.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/6dd574408d4e7ff99ff70d35985fd265/bar3d_simple.py	(from https://matplotlib.org/stable/plot_types/3D/bar3d_simple.html)
02:00:55	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e2a.delayed	(from https://matplotlib.org/stable/plot_types/3D/fill_between3d_simple.html)
02:00:55	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e2b.delayed	(from https://matplotlib.org/stable/plot_types/3D/fill_between3d_simple.html)
02:00:55	2051/2051	---M--	200	added ('OK')	application/zip	etag:%22d83iukdv5fnq1kz%22	https://matplotlib.org/stable/_downloads/484534bf7a851af713d6d3244c93a8aa/bar3d_simple.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/484534bf7a851af713d6d3244c93a8aa/bar3d_simple.zip	(from https://matplotlib.org/stable/plot_types/3D/bar3d_simple.html)
02:00:55	21328/21328	---M--	200	added ('OK')	image/png	etag:%22d83iulgijmolhg3%22	https://matplotlib.org/stable/_images/sphx_glr_fill_between3d_simple_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_fill_between3d_simple_001.png	(from https://matplotlib.org/stable/plot_types/3D/fill_between3d_simple.html)
02:00:56	1482/1482	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukdsrp88156%22	https://matplotlib.org/stable/_downloads/47197aff0b8ae49d54507a61effbe20c/fill_between3d_simple.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/47197aff0b8ae49d54507a61effbe20c/fill_between3d_simple.ipynb	(from https://matplotlib.org/stable/plot_types/3D/fill_between3d_simple.html)
02:00:56	745/745	---M--	200	added ('OK')	text/x-python	etag:%22d83iuke42xrukp%22	https://matplotlib.org/stable/_downloads/4b09ece01bb31d76e8210b7150521c3c/fill_between3d_simple.py	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/4b09ece01bb31d76e8210b7150521c3c/fill_between3d_simple.py	(from https://matplotlib.org/stable/plot_types/3D/fill_between3d_simple.html)
02:00:57	2503/2503	---M--	200	added ('OK')	application/zip	etag:%22d83iukbmrwmo1xj%22	https://matplotlib.org/stable/_downloads/2ac4eceb12f5814b485768cdf6261874/fill_between3d_simple.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/2ac4eceb12f5814b485768cdf6261874/fill_between3d_simple.zip	(from https://matplotlib.org/stable/plot_types/3D/fill_between3d_simple.html)
02:00:57	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e30.delayed	(from https://matplotlib.org/stable/plot_types/3D/plot3d_simple.html)
02:00:57	0/-1	---M--	302	error ('')			https://matplotlib.org/stable/devel/index.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/devel/index.e31.delayed	(from https://matplotlib.org/stable/plot_types/3D/plot3d_simple.html)
02:00:58	15266/15266	---M--	200	added ('OK')	image/png	etag:%22d83iuls0bxzfcmv%22	https://matplotlib.org/stable/_images/sphx_glr_plot3d_simple_001.png	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_images/sphx_glr_plot3d_simple_001.png	(from https://matplotlib.org/stable/plot_types/3D/plot3d_simple.html)
02:00:58	1230/1230	---M--	200	added ('OK')	application/x-ipynb+json	etag:%22d83iukmjq1nwy6%22	https://matplotlib.org/stable/_downloads/9668ea8d423c0e9bc73028daac3c0e8d/plot3d_simple.ipynb	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/9668ea8d423c0e9bc73028daac3c0e8d/plot3d_simple.ipynb	(from https://matplotlib.org/stable/plot_types/3D/plot3d_simple.html)
